,1. open,2. high,3. low,4. close,5. volume,ticker
2018-11-22,528.0,535.0,520.25,525.8,845269.0,SUNPHARMA.BSE
2018-11-16,598.65,600.7,509.0,519.6,4181196.0,SUNPHARMA.BSE
2018-11-09,585.4,603.75,582.0,595.9,312399.0,SUNPHARMA.BSE
2018-11-06,574.0,586.0,565.0,579.15,311529.0,SUNPHARMA.BSE
2018-11-02,555.0,585.0,554.9,571.4,1061804.0,SUNPHARMA.BSE
2018-10-26,610.0,616.5,550.3,553.65,1617746.0,SUNPHARMA.BSE
2018-10-19,590.6,610.0,588.8,608.4,895339.0,SUNPHARMA.BSE
2018-10-12,591.0,619.25,582.65,590.65,1587280.0,SUNPHARMA.BSE
2018-10-05,624.0,640.45,591.0,598.25,2036876.0,SUNPHARMA.BSE
2018-09-28,636.0,650.0,616.3,623.35,3133337.0,SUNPHARMA.BSE
2018-09-21,663.5,668.65,607.65,635.5,2059758.0,SUNPHARMA.BSE
2018-09-14,658.8,670.95,620.0,665.1,2487761.0,SUNPHARMA.BSE
2018-09-07,659.65,678.8,640.95,664.2,3433497.0,SUNPHARMA.BSE
2018-08-31,633.0,658.9,616.4,652.2,2225768.0,SUNPHARMA.BSE
2018-08-24,627.0,645.0,618.65,629.65,2041834.0,SUNPHARMA.BSE
2018-08-17,558.0,633.25,553.75,623.3,4706524.0,SUNPHARMA.BSE
2018-08-10,587.0,593.0,549.2,553.6,1916946.0,SUNPHARMA.BSE
2018-08-03,557.5,589.2,552.55,584.85,2457542.0,SUNPHARMA.BSE
2018-07-27,560.05,568.4,551.55,556.95,864327.0,SUNPHARMA.BSE
2018-07-20,560.05,563.0,529.95,559.9,1461485.0,SUNPHARMA.BSE
2018-07-13,559.1,573.0,557.5,559.15,1378596.0,SUNPHARMA.BSE
2018-07-06,563.0,588.25,555.6,558.45,1887966.0,SUNPHARMA.BSE
2018-06-29,578.0,591.3,560.35,560.55,3582408.0,SUNPHARMA.BSE
2018-06-22,572.8,580.0,548.0,576.3,2156466.0,SUNPHARMA.BSE
2018-06-15,531.9,573.3,526.2,571.05,4395792.0,SUNPHARMA.BSE
2018-06-08,486.0,532.65,470.5,528.2,4123459.0,SUNPHARMA.BSE
2018-06-01,487.7,509.7,475.0,482.9,2500962.0,SUNPHARMA.BSE
2018-05-25,464.7,472.0,434.8,466.55,1761227.0,SUNPHARMA.BSE
2018-05-18,473.0,489.7,459.45,464.7,2273169.0,SUNPHARMA.BSE
2018-05-11,518.75,520.0,468.05,471.85,1576542.0,SUNPHARMA.BSE
2018-05-04,529.0,537.5,510.75,518.75,1466609.0,SUNPHARMA.BSE
2018-04-27,505.9,526.1,505.9,524.25,1135832.0,SUNPHARMA.BSE
2018-04-20,510.2,525.0,502.5,505.4,1200255.0,SUNPHARMA.BSE
2018-04-13,512.5,525.0,506.55,513.2,1326186.0,SUNPHARMA.BSE
2018-04-06,499.9,515.2,496.4,512.4,895086.0,SUNPHARMA.BSE
2018-03-28,501.8,512.0,493.0,495.4,1009357.0,SUNPHARMA.BSE
2018-03-23,509.0,521.9,493.8,501.8,1837043.0,SUNPHARMA.BSE
2018-03-16,510.55,529.0,501.1,503.3,2277503.0,SUNPHARMA.BSE
2018-03-09,535.0,562.0,505.0,506.8,3837713.0,SUNPHARMA.BSE
2018-03-01,574.8,574.8,532.45,534.5,2712456.0,SUNPHARMA.BSE
2018-02-23,575.2,577.45,511.45,570.2,9149242.0,SUNPHARMA.BSE
2018-02-16,586.0,608.55,564.15,575.2,3677375.0,SUNPHARMA.BSE
2018-02-09,543.0,585.9,531.0,582.65,4076791.0,SUNPHARMA.BSE
2018-02-02,582.0,594.7,545.1,551.15,4066651.0,SUNPHARMA.BSE
2018-01-25,572.0,596.3,568.4,580.7,2549121.0,SUNPHARMA.BSE
2018-01-19,585.1,589.0,568.5,572.0,1980791.0,SUNPHARMA.BSE
2018-01-12,586.9,604.5,580.0,584.25,4662637.0,SUNPHARMA.BSE
2018-01-05,573.9,587.5,560.8,578.75,2411918.0,SUNPHARMA.BSE
2017-12-29,532.0,590.0,529.2,570.8,3063516.0,SUNPHARMA.BSE
2017-12-22,519.0,538.4,500.35,530.5,1244819.0,SUNPHARMA.BSE
2017-12-15,522.5,533.7,510.0,518.2,973573.0,SUNPHARMA.BSE
2017-12-08,530.0,533.0,506.5,521.5,1454008.0,SUNPHARMA.BSE
2017-12-01,545.05,556.0,522.5,525.95,2161871.0,SUNPHARMA.BSE
2017-11-24,517.05,550.25,514.5,548.55,1690639.0,SUNPHARMA.BSE
2017-11-17,525.0,541.1,498.6,517.05,2945716.0,SUNPHARMA.BSE
2017-11-10,553.0,556.3,513.55,527.3,3814935.0,SUNPHARMA.BSE
2017-11-03,552.0,572.4,544.2,552.2,1792174.0,SUNPHARMA.BSE
2017-10-27,536.9,557.9,519.5,550.35,1894377.0,SUNPHARMA.BSE
2017-10-18,537.0,554.0,534.3,540.35,788579.0,SUNPHARMA.BSE
2017-10-13,526.7,548.0,521.25,534.7,1549144.0,SUNPHARMA.BSE
2017-10-06,510.0,532.8,500.2,530.4,1705829.0,SUNPHARMA.BSE
2017-09-29,514.0,515.0,490.0,503.2,3084957.0,SUNPHARMA.BSE
2017-09-22,524.0,529.7,504.8,513.3,2655620.0,SUNPHARMA.BSE
2017-09-15,472.55,527.0,466.85,523.8,3110926.0,SUNPHARMA.BSE
2017-09-08,485.0,509.6,467.2,471.05,2192596.0,SUNPHARMA.BSE
2017-09-01,485.3,499.7,476.1,486.95,1464742.0,SUNPHARMA.BSE
2017-08-24,474.35,488.0,459.3,483.3,1844215.0,SUNPHARMA.BSE
2017-08-18,435.0,491.0,433.15,470.0,4383042.0,SUNPHARMA.BSE
2017-08-11,507.8,513.2,445.05,451.3,3670193.0,SUNPHARMA.BSE
2017-08-04,551.0,552.5,493.3,506.65,2624500.0,SUNPHARMA.BSE
2017-07-28,575.1,582.2,549.6,550.8,1185655.0,SUNPHARMA.BSE
2017-07-21,576.8,590.75,568.05,576.6,768404.0,SUNPHARMA.BSE
2017-07-14,552.0,578.65,552.0,570.5,4741265.0,SUNPHARMA.BSE
2017-07-07,559.9,560.0,543.5,549.7,1898359.0,SUNPHARMA.BSE
2017-06-30,544.6,559.9,534.1,554.5,1458041.0,SUNPHARMA.BSE
2017-06-23,532.1,545.1,520.5,543.95,1687938.0,SUNPHARMA.BSE
2017-06-16,525.05,551.4,522.05,529.15,2153052.0,SUNPHARMA.BSE
2017-06-09,518.2,533.55,503.0,524.8,2419253.0,SUNPHARMA.BSE
2017-06-02,532.8,532.8,493.0,514.8,8238178.0,SUNPHARMA.BSE
2017-05-26,650.0,652.85,564.9,568.55,3985640.0,SUNPHARMA.BSE
2017-05-19,655.0,657.95,643.85,652.45,1053152.0,SUNPHARMA.BSE
2017-05-12,630.0,655.75,627.25,653.6,980029.0,SUNPHARMA.BSE
2017-05-05,644.0,644.5,624.0,630.75,1558572.0,SUNPHARMA.BSE
2017-04-28,635.05,649.2,632.15,642.55,1204574.0,SUNPHARMA.BSE
2017-04-21,686.0,686.0,637.35,640.05,2481272.0,SUNPHARMA.BSE
2017-04-13,665.0,700.5,662.6,692.3,1369887.0,SUNPHARMA.BSE
2017-04-07,691.95,696.2,662.6,665.65,1381612.0,SUNPHARMA.BSE
2017-03-31,704.0,704.0,685.0,687.7,3185402.0,SUNPHARMA.BSE
2017-03-24,708.0,711.5,684.0,703.3,1154871.0,SUNPHARMA.BSE
2017-03-17,691.0,728.45,678.1,706.7,2119575.0,SUNPHARMA.BSE
2017-03-10,686.0,691.0,673.45,683.55,1211318.0,SUNPHARMA.BSE
2017-03-03,674.95,701.0,671.2,685.8,2088868.0,SUNPHARMA.BSE
2017-02-23,677.05,686.6,663.0,675.4,1192537.0,SUNPHARMA.BSE
2017-02-17,656.0,677.0,621.05,675.45,2853685.0,SUNPHARMA.BSE
2017-02-10,650.0,688.8,645.55,655.1,1605586.0,SUNPHARMA.BSE
2017-02-03,646.4,654.5,619.4,647.15,1085360.0,SUNPHARMA.BSE
2017-01-27,640.9,645.15,632.55,639.7,746184.0,SUNPHARMA.BSE
2017-01-20,653.0,654.8,640.0,640.9,1030149.0,SUNPHARMA.BSE
2017-01-13,644.9,656.2,627.2,651.25,1232081.0,SUNPHARMA.BSE
2017-01-06,634.0,650.0,627.25,640.95,942018.0,SUNPHARMA.BSE
2016-12-30,630.1,631.9,610.0,629.75,2031540.0,SUNPHARMA.BSE
2016-12-23,647.0,647.0,608.1,623.8,2864436.0,SUNPHARMA.BSE
2016-12-16,674.9,693.0,633.7,647.1,5244253.0,SUNPHARMA.BSE
2016-12-09,722.0,725.2,660.0,673.0,4701917.0,SUNPHARMA.BSE
2016-12-02,714.0,730.75,703.4,719.45,3467509.0,SUNPHARMA.BSE
2016-11-25,693.0,715.0,676.7,712.15,2034844.0,SUNPHARMA.BSE
2016-11-18,696.0,705.0,660.1,688.25,1771312.0,SUNPHARMA.BSE
2016-11-11,678.0,708.0,572.4,688.95,5448273.0,SUNPHARMA.BSE
2016-11-04,748.25,750.0,649.3,652.75,2980242.0,SUNPHARMA.BSE
2016-10-28,752.0,758.5,736.5,743.75,607312.0,SUNPHARMA.BSE
2016-10-21,744.0,759.0,732.0,746.75,777984.0,SUNPHARMA.BSE
2016-10-14,755.0,755.0,735.5,745.65,475377.0,SUNPHARMA.BSE
2016-10-10,751.2,758.0,750.0,754.35,110076.0,SUNPHARMA.BSE
2016-10-07,746.1,772.0,746.1,751.2,2170500.0,SUNPHARMA.BSE
2016-09-30,780.1,784.75,732.0,742.7,1198893.0,SUNPHARMA.BSE
2016-09-23,785.0,792.2,776.4,780.1,1007793.0,SUNPHARMA.BSE
2016-09-16,792.0,798.0,776.0,784.5,878767.0,SUNPHARMA.BSE
2016-09-09,785.0,818.25,776.9,797.15,1209612.0,SUNPHARMA.BSE
2016-09-02,759.95,783.6,747.0,782.1,1009325.0,SUNPHARMA.BSE
2016-08-26,785.5,786.0,753.55,756.0,1320981.0,SUNPHARMA.BSE
2016-08-19,810.9,811.5,773.95,782.7,2662763.0,SUNPHARMA.BSE
2016-08-12,843.7,844.9,785.7,801.8,1935320.0,SUNPHARMA.BSE
2016-08-05,838.9,854.5,820.85,842.35,1055743.0,SUNPHARMA.BSE
2016-07-29,790.0,839.5,787.05,829.75,1167896.0,SUNPHARMA.BSE
2016-07-22,773.5,806.05,771.0,787.75,985190.0,SUNPHARMA.BSE
2016-07-15,791.0,794.75,765.0,770.4,1006751.0,SUNPHARMA.BSE
2016-07-08,769.95,785.0,764.65,778.55,608239.0,SUNPHARMA.BSE
2016-07-01,758.0,779.7,753.6,764.0,1395647.0,SUNPHARMA.BSE
2016-06-24,741.6,765.0,732.0,753.75,2112866.0,SUNPHARMA.BSE
2016-06-17,738.75,758.8,733.1,742.8,1189452.0,SUNPHARMA.BSE
2016-06-10,750.0,750.25,710.05,741.6,2119513.0,SUNPHARMA.BSE
2016-06-03,831.0,842.05,735.3,738.25,4117316.0,SUNPHARMA.BSE
2016-05-27,790.0,829.45,771.0,825.5,789284.0,SUNPHARMA.BSE
2016-05-20,797.0,808.0,789.1,792.05,1012852.0,SUNPHARMA.BSE
2016-05-13,807.0,811.2,792.3,795.0,833640.0,SUNPHARMA.BSE
2016-05-06,810.0,827.4,780.55,804.1,1135133.0,SUNPHARMA.BSE
2016-04-29,820.9,821.0,797.0,811.3,1542782.0,SUNPHARMA.BSE
2016-04-22,834.9,840.95,818.1,820.15,522515.0,SUNPHARMA.BSE
2016-04-13,823.7,834.25,809.9,831.75,16493797.0,SUNPHARMA.BSE
2016-04-08,820.0,822.85,798.5,811.8,1017691.0,SUNPHARMA.BSE
2016-04-01,849.9,850.0,770.8,816.15,1327067.0,SUNPHARMA.BSE
2016-03-23,820.0,852.3,817.0,846.6,602596.0,SUNPHARMA.BSE
2016-03-18,870.0,876.0,799.0,815.9,17312785.0,SUNPHARMA.BSE
2016-03-11,857.3,870.75,838.15,867.75,808890.0,SUNPHARMA.BSE
2016-03-04,879.75,879.75,834.45,857.2,918041.0,SUNPHARMA.BSE
2016-02-26,873.7,898.0,850.0,871.05,1230466.0,SUNPHARMA.BSE
2016-02-19,853.0,876.2,821.2,863.75,874518.0,SUNPHARMA.BSE
2016-02-12,853.0,884.25,803.55,848.35,1360413.0,SUNPHARMA.BSE
2016-02-05,877.0,889.0,818.35,856.8,1122344.0,SUNPHARMA.BSE
2016-01-29,795.0,880.0,795.0,873.0,1004814.0,SUNPHARMA.BSE
2016-01-22,789.95,803.4,762.45,790.05,990758.0,SUNPHARMA.BSE
2016-01-15,790.0,804.45,779.2,785.9,1139322.0,SUNPHARMA.BSE
2016-01-08,814.0,821.0,779.5,793.0,914733.0,SUNPHARMA.BSE
2016-01-01,793.05,824.5,792.55,815.75,941149.0,SUNPHARMA.BSE
2015-12-24,740.1,798.3,732.0,791.55,1822862.0,SUNPHARMA.BSE
2015-12-18,762.0,809.3,753.55,790.45,1092552.0,SUNPHARMA.BSE
2015-12-11,765.0,781.2,734.4,758.05,2143804.0,SUNPHARMA.BSE
2015-12-04,735.3,773.0,722.0,756.1,2867615.0,SUNPHARMA.BSE
2015-11-27,727.0,743.0,706.4,739.95,1930738.0,SUNPHARMA.BSE
2015-11-20,742.0,761.75,724.65,726.5,1982106.0,SUNPHARMA.BSE
2015-11-13,747.0,752.5,736.0,741.75,555472.0,SUNPHARMA.BSE
2015-11-10,763.5,772.0,725.25,732.4,1355332.0,SUNPHARMA.BSE
2015-11-06,871.5,877.5,800.0,803.7,1106038.0,SUNPHARMA.BSE
2015-10-30,890.0,909.9,876.1,889.0,1251779.0,SUNPHARMA.BSE
2015-10-23,890.0,913.7,883.05,884.9,581608.0,SUNPHARMA.BSE
2015-10-16,910.0,915.0,875.0,889.2,572841.0,SUNPHARMA.BSE
2015-10-09,897.5,933.7,881.0,906.35,887799.0,SUNPHARMA.BSE
2015-10-01,893.0,895.0,840.9,890.75,2580799.0,SUNPHARMA.BSE
2015-09-24,910.0,911.9,887.1,891.3,839882.0,SUNPHARMA.BSE
2015-09-18,852.1,918.0,846.0,905.1,1605347.0,SUNPHARMA.BSE
2015-09-11,860.2,865.05,815.3,845.6,1115854.0,SUNPHARMA.BSE
2015-09-04,880.0,915.3,853.65,858.55,1248672.0,SUNPHARMA.BSE
2015-08-28,916.0,940.4,850.5,884.95,1639522.0,SUNPHARMA.BSE
2015-08-21,906.0,965.15,885.0,938.25,2038738.0,SUNPHARMA.BSE
2015-08-14,855.95,914.7,831.8,898.9,2140008.0,SUNPHARMA.BSE
2015-08-07,822.0,857.0,820.15,851.5,1095223.0,SUNPHARMA.BSE
2015-07-31,834.8,839.0,810.05,822.75,1839484.0,SUNPHARMA.BSE
2015-07-24,948.9,953.6,799.05,835.75,4273065.0,SUNPHARMA.BSE
2015-07-17,910.0,957.0,906.05,946.35,1001437.0,SUNPHARMA.BSE
2015-07-10,865.0,907.85,860.0,901.4,826700.0,SUNPHARMA.BSE
2015-07-03,855.0,886.35,825.0,871.0,796264.0,SUNPHARMA.BSE
2015-06-26,849.05,880.45,849.05,867.25,855950.0,SUNPHARMA.BSE
2015-06-19,816.0,863.0,810.85,846.55,1689819.0,SUNPHARMA.BSE
2015-06-12,851.7,854.5,808.0,813.75,1861019.0,SUNPHARMA.BSE
2015-06-05,916.0,918.0,820.0,848.55,5045082.0,SUNPHARMA.BSE
2015-05-29,1010.0,1010.1,948.15,965.75,1609289.0,SUNPHARMA.BSE
2015-05-22,946.25,1008.9,943.35,1003.3,1808531.0,SUNPHARMA.BSE
2015-05-15,949.0,968.05,925.0,946.45,1580651.0,SUNPHARMA.BSE
2015-05-08,949.7,960.4,920.0,940.2,1993051.0,SUNPHARMA.BSE
2015-04-30,951.8,957.55,913.0,939.4,2742960.0,SUNPHARMA.BSE
2015-04-24,1045.1,1066.4,933.1,947.8,14155379.0,SUNPHARMA.BSE
2015-04-17,1122.0,1160.1,1028.0,1037.3,1137604.0,SUNPHARMA.BSE
2015-04-10,1100.15,1200.7,1096.5,1118.45,1296511.0,SUNPHARMA.BSE
2015-04-01,1023.9,1090.0,1008.1,1078.55,564937.0,SUNPHARMA.BSE
2015-03-27,1035.35,1067.0,1003.5,1010.65,1769703.0,SUNPHARMA.BSE
2015-03-20,1012.0,1074.05,1011.3,1027.1,938559.0,SUNPHARMA.BSE
2015-03-13,1024.0,1055.85,1006.0,1012.15,904969.0,SUNPHARMA.BSE
2015-03-05,912.0,1045.9,910.0,1037.35,2063663.0,SUNPHARMA.BSE
2015-02-27,916.0,924.0,861.1,879.2,578174.0,SUNPHARMA.BSE
2015-02-20,920.0,931.0,908.1,914.75,580618.0,SUNPHARMA.BSE
2015-02-13,930.0,951.5,911.5,939.35,1073462.0,SUNPHARMA.BSE
2015-02-06,925.0,965.9,919.7,928.6,634588.0,SUNPHARMA.BSE
2015-01-30,935.3,939.05,891.15,915.95,481583.0,SUNPHARMA.BSE
2015-01-23,856.0,938.9,853.55,923.75,2627465.0,SUNPHARMA.BSE
2015-01-16,832.0,856.7,817.55,850.75,501912.0,SUNPHARMA.BSE
2015-01-09,826.25,835.9,800.3,829.6,801488.0,SUNPHARMA.BSE
2015-01-02,812.25,830.1,811.55,825.9,337270.0,SUNPHARMA.BSE
2014-12-26,810.6,822.0,801.45,811.2,587820.0,SUNPHARMA.BSE
2014-12-19,840.0,851.95,798.8,809.25,760891.0,SUNPHARMA.BSE
2014-12-12,822.6,854.0,821.0,842.0,907604.0,SUNPHARMA.BSE
2014-12-05,852.0,856.15,819.75,821.3,841969.0,SUNPHARMA.BSE
2014-11-28,840.0,854.0,831.95,839.55,1248718.0,SUNPHARMA.BSE
2014-11-21,888.0,896.85,840.1,842.35,1391021.0,SUNPHARMA.BSE
2014-11-14,898.0,932.0,880.85,886.5,1168786.0,SUNPHARMA.BSE
2014-11-07,845.0,894.9,836.0,891.65,656650.0,SUNPHARMA.BSE
2014-10-31,808.5,850.0,799.0,845.55,874947.0,SUNPHARMA.BSE
2014-10-22,802.0,814.55,792.15,806.9,308939.0,SUNPHARMA.BSE
2014-10-17,816.0,827.0,792.0,797.85,590726.0,SUNPHARMA.BSE
2014-10-10,860.45,868.0,794.3,818.8,767297.0,SUNPHARMA.BSE
2014-10-01,810.0,866.85,809.55,860.45,845114.0,SUNPHARMA.BSE
2014-09-26,800.0,821.7,748.15,807.1,1615094.0,SUNPHARMA.BSE
2014-09-19,804.85,824.2,786.5,806.85,1459149.0,SUNPHARMA.BSE
2014-09-12,860.0,872.0,789.0,805.9,1702045.0,SUNPHARMA.BSE
2014-09-05,860.0,877.4,838.85,857.8,785577.0,SUNPHARMA.BSE
2014-08-28,860.0,875.0,850.0,854.55,489502.0,SUNPHARMA.BSE
2014-08-22,810.0,867.45,803.35,856.8,832799.0,SUNPHARMA.BSE
2014-08-14,766.95,816.0,758.0,814.05,555337.0,SUNPHARMA.BSE
2014-08-08,770.0,779.5,743.25,759.3,570343.0,SUNPHARMA.BSE
2014-08-01,782.0,799.45,765.7,768.9,361068.0,SUNPHARMA.BSE
2014-07-25,752.0,782.35,741.9,779.3,718181.0,SUNPHARMA.BSE
2014-07-18,744.0,753.0,724.0,741.25,420278.0,SUNPHARMA.BSE
2014-07-11,710.55,751.2,707.8,741.45,1040655.0,SUNPHARMA.BSE
2014-07-04,670.0,714.35,664.25,708.55,757651.0,SUNPHARMA.BSE
2014-06-27,632.55,674.7,625.0,660.65,800816.0,SUNPHARMA.BSE
2014-06-20,625.0,652.05,625.0,631.15,807539.0,SUNPHARMA.BSE
2014-06-13,601.0,637.85,594.9,627.9,951622.0,SUNPHARMA.BSE
2014-06-06,614.0,615.0,593.95,599.35,694333.0,SUNPHARMA.BSE
2014-05-30,602.5,612.9,581.25,607.4,1864017.0,SUNPHARMA.BSE
2014-05-23,613.0,621.9,572.15,584.7,1552382.0,SUNPHARMA.BSE
2014-05-16,624.9,633.95,604.0,613.2,856742.0,SUNPHARMA.BSE
2014-05-09,625.0,636.95,619.25,623.9,418937.0,SUNPHARMA.BSE
2014-05-02,627.9,644.05,622.25,630.0,667172.0,SUNPHARMA.BSE
2014-04-25,628.3,634.9,617.05,622.8,490021.0,SUNPHARMA.BSE
2014-04-17,630.0,633.7,612.55,624.3,652589.0,SUNPHARMA.BSE
2014-04-11,582.0,643.2,574.0,627.75,2690460.0,SUNPHARMA.BSE
2014-04-04,566.0,585.0,566.0,571.9,997273.0,SUNPHARMA.BSE
2014-03-28,582.7,587.95,556.5,563.5,777475.0,SUNPHARMA.BSE
2014-03-21,585.75,595.9,572.0,580.4,448934.0,SUNPHARMA.BSE
2014-03-14,611.0,611.0,552.5,581.75,1727559.0,SUNPHARMA.BSE
2014-03-07,646.15,653.1,608.1,612.15,657965.0,SUNPHARMA.BSE
2014-02-28,615.0,644.9,614.0,642.7,679436.0,SUNPHARMA.BSE
2014-02-21,614.9,628.65,602.0,614.3,841488.0,SUNPHARMA.BSE
2014-02-14,605.0,626.25,603.05,608.95,944484.0,SUNPHARMA.BSE
2014-02-07,595.1,603.4,581.3,601.3,642769.0,SUNPHARMA.BSE
2014-01-31,600.0,613.0,580.8,588.15,762812.0,SUNPHARMA.BSE
2014-01-24,599.75,614.2,576.55,602.7,627839.0,SUNPHARMA.BSE
2014-01-17,610.0,615.45,590.0,594.15,366756.0,SUNPHARMA.BSE
2014-01-10,586.0,617.35,579.3,609.7,832634.0,SUNPHARMA.BSE
2014-01-03,578.0,585.0,566.5,579.95,487309.0,SUNPHARMA.BSE
2013-12-27,577.0,585.0,565.1,575.5,488662.0,SUNPHARMA.BSE
2013-12-20,573.95,587.3,555.0,578.8,692593.0,SUNPHARMA.BSE
2013-12-13,590.0,594.5,569.55,571.1,441091.0,SUNPHARMA.BSE
2013-12-06,573.0,602.0,573.0,582.1,736236.0,SUNPHARMA.BSE
2013-11-29,582.0,591.0,562.85,572.15,473392.0,SUNPHARMA.BSE
2013-11-22,601.55,615.1,569.1,575.25,890194.0,SUNPHARMA.BSE
2013-11-14,600.0,623.0,592.35,599.65,941609.0,SUNPHARMA.BSE
2013-11-08,608.0,616.0,586.25,602.1,485173.0,SUNPHARMA.BSE
2013-11-01,612.25,622.0,598.5,605.1,290285.0,SUNPHARMA.BSE
2013-10-25,633.0,645.1,603.0,610.3,522899.0,SUNPHARMA.BSE
2013-10-18,630.0,634.35,615.25,631.35,503283.0,SUNPHARMA.BSE
2013-10-11,600.6,650.0,596.0,625.65,792246.0,SUNPHARMA.BSE
2013-10-04,591.0,609.7,584.2,600.6,532022.0,SUNPHARMA.BSE
2013-09-27,566.0,597.3,545.0,589.75,796211.0,SUNPHARMA.BSE
2013-09-20,578.0,583.0,535.55,566.6,595710.0,SUNPHARMA.BSE
2013-09-13,530.0,571.0,529.0,563.5,556634.0,SUNPHARMA.BSE
2013-09-06,523.1,534.0,500.4,528.5,607163.0,SUNPHARMA.BSE
2013-08-30,510.0,540.3,476.45,519.8,1322273.0,SUNPHARMA.BSE
2013-08-23,544.0,546.8,475.6,507.25,1007547.0,SUNPHARMA.BSE
2013-08-16,521.0,557.75,521.0,542.0,891539.0,SUNPHARMA.BSE
2013-08-08,560.0,561.9,495.45,507.1,447520.0,SUNPHARMA.BSE
2013-08-02,562.0,581.4,551.0,555.05,509117.0,SUNPHARMA.BSE
2013-07-26,1082.0,1130.9,1068.75,1117.7,1071846.0,SUNPHARMA.BSE
2013-07-19,1100.0,1132.7,1074.05,1080.25,742464.0,SUNPHARMA.BSE
2013-07-12,1035.0,1112.0,1027.0,1108.25,859734.0,SUNPHARMA.BSE
2013-07-05,1010.0,1047.0,992.3,1034.7,755948.0,SUNPHARMA.BSE
2013-06-28,950.0,1013.9,937.75,1008.5,1149350.0,SUNPHARMA.BSE
2013-06-21,962.75,985.2,944.0,949.85,1103968.0,SUNPHARMA.BSE
2013-06-14,1022.0,1022.0,916.0,952.85,1432278.0,SUNPHARMA.BSE
2013-06-07,1048.0,1048.0,990.0,1012.65,1220100.0,SUNPHARMA.BSE
2013-05-31,970.25,1085.4,962.0,1045.5,2225750.0,SUNPHARMA.BSE
2013-05-24,971.0,1016.7,960.0,969.65,1166362.0,SUNPHARMA.BSE
2013-05-17,954.0,981.3,935.1,965.3,657336.0,SUNPHARMA.BSE
2013-05-10,990.0,997.95,928.0,935.2,572036.0,SUNPHARMA.BSE
2013-05-03,956.3,989.0,937.45,984.25,1780142.0,SUNPHARMA.BSE
2013-04-26,916.0,980.3,916.0,955.85,670650.0,SUNPHARMA.BSE
2013-04-18,879.9,925.0,866.0,916.05,864804.0,SUNPHARMA.BSE
2013-04-12,857.0,882.0,846.35,870.2,657594.0,SUNPHARMA.BSE
2013-04-05,821.0,876.5,811.0,859.6,751058.0,SUNPHARMA.BSE
2013-03-28,825.95,828.0,814.3,818.35,366324.0,SUNPHARMA.BSE
2013-03-22,830.0,848.0,819.5,820.3,621212.0,SUNPHARMA.BSE
2013-03-15,820.0,843.4,816.75,832.8,998486.0,SUNPHARMA.BSE
2013-03-08,806.0,822.65,793.85,818.25,818746.0,SUNPHARMA.BSE
2013-03-01,814.85,825.8,786.7,799.75,765618.0,SUNPHARMA.BSE
2013-02-22,788.0,814.2,777.1,811.3,1252482.0,SUNPHARMA.BSE
2013-02-15,745.25,788.5,745.25,786.1,734450.0,SUNPHARMA.BSE
2013-02-08,720.0,759.7,714.05,744.05,1075342.0,SUNPHARMA.BSE
2013-02-01,729.0,729.35,705.05,719.8,817086.0,SUNPHARMA.BSE
2013-01-25,715.0,729.05,694.2,726.15,390888.0,SUNPHARMA.BSE
2013-01-18,740.0,740.6,706.1,712.9,439124.0,SUNPHARMA.BSE
2013-01-11,738.0,766.0,735.4,738.9,324766.0,SUNPHARMA.BSE
2013-01-04,741.5,749.5,726.3,734.75,253444.0,SUNPHARMA.BSE
2012-12-28,730.0,763.0,726.95,738.3,330452.0,SUNPHARMA.BSE
2012-12-21,717.1,775.9,715.0,729.85,917814.0,SUNPHARMA.BSE
2012-12-14,700.0,736.0,694.0,716.6,376918.0,SUNPHARMA.BSE
2012-12-07,712.0,715.95,693.6,699.5,747266.0,SUNPHARMA.BSE
2012-11-30,706.25,714.95,693.25,709.75,224484.0,SUNPHARMA.BSE
2012-11-23,681.1,707.75,672.0,705.35,323852.0,SUNPHARMA.BSE
2012-11-16,688.0,691.0,656.0,679.1,187216.0,SUNPHARMA.BSE
2012-11-12,694.0,699.85,685.0,691.95,314432.0,SUNPHARMA.BSE
2012-11-09,700.0,714.25,690.1,694.5,722300.0,SUNPHARMA.BSE
2012-11-02,685.5,708.25,679.0,697.15,263868.0,SUNPHARMA.BSE
2012-10-26,694.0,702.9,681.45,684.6,213760.0,SUNPHARMA.BSE
2012-10-19,715.15,722.7,685.0,694.45,694186.0,SUNPHARMA.BSE
2012-10-12,686.5,728.95,685.5,714.8,627460.0,SUNPHARMA.BSE
2012-10-05,696.0,706.05,675.0,683.8,505216.0,SUNPHARMA.BSE
2012-09-28,670.0,697.5,666.25,693.3,560794.0,SUNPHARMA.BSE
2012-09-21,678.0,684.0,662.0,669.3,332356.0,SUNPHARMA.BSE
2012-09-14,666.0,696.0,666.0,677.85,410208.0,SUNPHARMA.BSE
2012-09-07,671.4,672.0,642.35,664.35,277488.0,SUNPHARMA.BSE
2012-08-31,668.0,687.4,661.8,668.55,316162.0,SUNPHARMA.BSE
2012-08-24,668.0,676.0,657.0,665.4,270976.0,SUNPHARMA.BSE
2012-08-17,680.0,688.8,656.4,660.65,392884.0,SUNPHARMA.BSE
2012-08-10,662.5,690.0,661.5,675.6,952978.0,SUNPHARMA.BSE
2012-08-03,631.9,663.6,625.7,660.05,315896.0,SUNPHARMA.BSE
